baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
66.49072994413723,-2.7827864708826855,0.3429683527653735,8.948556759762707e-17,2.954418310995942e-15,APBB1
12.796407827699596,-2.562031494026252,0.3157189859826173,9.050932315515025e-17,2.9804767011013335e-15,KCNK3
20.039316557908958,-1.4446908757754173,0.17703498800519119,9.419907746666058e-17,3.093965048265433e-15,SESN1
23.446467732378242,-2.5611703762951565,0.3171220538578103,1.0622458317992783e-16,3.479950197938306e-15,COX4I2
36.33589828692805,-1.0411674738841243,0.12724952553462734,1.1924806384993114e-16,3.8965607701708864e-15,FAM174A
58.94875797968581,-1.3633098110929853,0.16758208392221494,1.244764899085614e-16,4.056976059558267e-15,KIF1C
74.87429994358936,-3.4870707114974704,0.43196313563446254,1.2583386300323127e-16,4.09072693768305e-15,SDPR
40.43768479662969,-1.2239515448115725,0.1502572082565394,1.3046295473687324e-16,4.219630070382686e-15,SIDT2
27.395375873833043,-1.7580375979923317,0.2169471825778451,1.3147750804934853e-16,4.241651281257028e-15,NIPAL3
16.364491019570085,-1.7423035258128898,0.21541101473195579,1.3997647665438304e-16,4.5044075816553495e-15,AMOTL1
16.636976688970435,-2.3450856937552573,0.2904615333111503,1.4124912963427204e-16,4.533883047427354e-15,DST
20.17246878142576,-1.1229075682078018,0.13765359589070222,1.438316629095447e-16,4.605149287766304e-15,FLCN
61.950367077215525,-1.6408147732645442,0.20339879510770414,1.8961165450792544e-16,5.995407314552836e-15,TOLLIP
75.62996910449749,-1.5601701902818024,0.19341948671090292,1.9959732434889474e-16,6.295487815877918e-15,PPAP2B
22.389396031044402,-2.4064658296390697,0.30020297434623755,2.0068215776225483e-16,6.3140368992970824e-15,GIMAP6
41.34848996318174,-2.3990279686590994,0.299307245186024,2.0744932895019016e-16,6.494799064743515e-15,ITM2A
30.592577813267976,-2.4926353997554287,0.31142744349589135,2.149836668057919e-16,6.697689678353973e-15,TRPV2
29.883569206113236,-1.0787431911971304,0.13301016558880957,2.1591686572030669e-16,6.710316088437209e-15,STAT5B
4.784559312839846,-3.589242585419031,0.4495992530738408,2.4298207417830427e-16,7.533036938732745e-15,ACADL
21.99640775472633,-1.7506102806753558,0.21800854133119218,2.4760875099078945e-16,7.657797649255291e-15,CTIF
6.6242160673409565,-1.839816457170771,0.23119062079705632,2.8606243233986046e-16,8.804212051990233e-15,FAM212A
44.43394451518767,-2.2362269991602863,0.2804530360250987,3.0818331701875916e-16,9.462121117452771e-15,TSPYL2
14.971132857561809,-3.262135454135151,0.4099422430155219,3.2528736740573624e-16,9.963199342395935e-15,ICAM5
8.207076211944269,-2.0471413577712405,0.2580797580813533,3.2666830377472773e-16,9.98144425307828e-15,C20orf160
367.73270706376053,-1.757101483110721,0.22060488788186527,3.927476221653895e-16,1.1829893424986414e-14,CALM1
12.33893637208479,-2.5284172323523397,0.31830881284361096,4.038790057224592e-16,1.2136420902454323e-14,MYO5A
46.12154313009281,-1.4918031833186887,0.18717103802390792,4.129111916800035e-16,1.2349445076340059e-14,TNFSF12
21.000509407207808,-1.926778725668311,0.2426390165467269,4.2320697447892807e-16,1.2568653861218818e-14,CYGB
11.460664679171686,-2.8557073261528183,0.3606447986585037,4.3616645202620703e-16,1.28932831900119e-14,PDE1B
24.037533550117864,-2.052117698704788,0.25835911919015014,4.372271172699226e-16,1.2894649391225025e-14,RAPGEF5
